product_id,promotion_name,sales_country,sales_volume,negative_comment,price,invoice_date,supplier,brand_name
1224122,Dollar Cutters,USA,44,5,1500.4,1/7/2022,Mall of Istanbul,Great
1119142,Super Duper Savers,USA,35,5,203.3,25/01/2023,Cevahir AVM,Colony
1117526,Sales Galore,USA,48,5,203.3,23/09/2022,Emaar Square Mall,Fantastic
1195735,Super Duper Savers,USA,22,1,300.08,8/9/2021,Kanyon,Fantastic
1243930,Super Duper Savers,USA,52,3,3150,31/10/2022,Istinye Park,Modell
1320007,Save-It Sale,USA,45,5,1500.4,18/10/2021,Metrocity,Modell
1339004,Big Promo,USA,64,4,1200.32,15/07/2022,Mall of Istanbul,Modell
1139437,Price Winners,USA,38,5,58.65,31/05/2021,Mall of Istanbul,Modell
1325491,Double Down Sale,USA,45,2,1200.34,22/12/2021,Kanyon,Colony
1332582,Dollar Days,USA,41,5,58.65,28/10/2022,Metropol AVM,Fantastic
1976566,Tip Top Savings,USA,57,1,40.66,13/06/2021,Forum Istanbul,Colony
1420592,Save-It Sale,USA,57,4,20.92,25/09/2022,Kanyon,Colony
1312499,Sales Galore,USA,60,1,15.15,18/08/2021,Mall of Istanbul,Colony
1304591,Price Winners,USA,44,2,10.46,16/09/2021,Kanyon,Sphinx
1122118,Two Day Sale,USA,38,5,203.3,15/11/2022,Metrocity,Sphinx
1297539,Super Duper Savers,USA,65,3,15.69,7/8/2021,Mall of Istanbul,Great
1339496,Two for One,USA,30,1,300.08,25/05/2021,Metropol AVM,Sphinx
1160687,Super Duper Savers,USA,50,2,600.16,12/7/2022,Istinye Park,Colony
1153842,Price Savers,USA,19,3,15.69,14/09/2022,Forum Istanbul,Modell
1615452,Two for One,USA,26,1,600.17,6/3/2022,Metrocity,Fantastic
1908600,Dollar Days,USA,54,4,162.64,23/02/2023,Forum Istanbul,Great
1708279,Three for One,USA,63,3,121.98,25/06/2021,Emaar Square Mall,Modell
1328691,Big Time Savings,USA,66,2,600.16,31/07/2022,Metrocity,Colony
1423782,Unbeatable Price Savers,USA,48,2,81.32,8/4/2021,Mall of Istanbul,Great
1123315,Price Slashers,USA,46,2,600.16,1/4/2021,Zorlu Center,Modell
1182578,Savings Galore,USA,54,4,2400.68,13/02/2022,Kanyon,Sphinx
1403818,Best Savings,USA,62,5,75.75,15/06/2022,Viaport Outlet,Great
1508712,Shelf Clearing Days,USA,64,3,107.52,19/07/2022,Mall of Istanbul,Great
1959992,Super Duper Savers,USA,55,3,15.69,1/7/2022,Metrocity,Fantastic
1279688,Weekend Markdown,USA,20,1,300.08,19/06/2021,Cevahir AVM,Colony
1300847,Dollar Cutters,USA,41,5,179.2,11/1/2022,Istinye Park,Sphinx
1170966,Unbeatable Price Savers,USA,54,5,26.15,5/12/2022,Istinye Park,Sphinx
1230221,Two Day Sale,USA,34,1,300.08,21/04/2021,Metropol AVM,Sphinx
1317354,Unbeatable Price Savers,USA,31,1,300.08,10/11/2021,Metropol AVM,Fantastic
1155404,Weekend Markdown,USA,48,4,143.36,19/09/2022,Metrocity,Great
1151181,Price Slashers,USA,44,2,600.16,18/01/2021,Emaar Square Mall,Colony
1144046,Price Slashers,USA,42,1,600.17,21/04/2022,Kanyon,Fantastic
1959386,Weekend Markdown,USA,25,1,600.17,25/11/2022,Mall of Istanbul,Colony
1737965,Pick Your Savings,USA,64,5,1500.4,9/11/2022,Kanyon,Fantastic
1194017,Pick Your Savings,USA,67,5,5250,3/1/2022,Kanyon,Colony
1252777,Price Slashers,USA,55,2,600.16,19/02/2022,Zorlu Center,Sphinx
1254142,Double Down Sale,USA,62,3,1800.51,15/12/2022,Emaar Square Mall,Fantastic
1120850,Bye Bye Baby,USA,54,2,600.16,8/11/2021,Metrocity,Fantastic
1220285,Weekend Markdown,USA,43,4,20.92,1/5/2022,Kanyon,Fantastic
1180980,Weekend Markdown,USA,30,2,600.16,14/04/2021,Forum Istanbul,Modell
1301451,Price Slashers,USA,58,5,203.3,28/06/2021,Kanyon,Colony
1125700,Big Promo,USA,49,5,3000.85,10/6/2022,Forum Istanbul,Modell
1533062,Dollar Cutters,USA,49,3,900.24,12/5/2022,Mall of Istanbul,Modell
1998874,Savings Galore,USA,19,5,1500.4,27/12/2022,Mall of Istanbul,Colony
1325619,Big Promo,USA,58,1,5.23,16/08/2021,Kanyon,Colony
1200646,Weekend Markdown,USA,49,2,10.46,5/3/2021,Kanyon,Great
1337094,Double Your Savings,USA,50,1,1050,9/2/2023,Zorlu Center,Fantastic
1436935,Bye Bye Baby,USA,21,4,162.64,26/02/2023,Istinye Park,Fantastic
1585560,Bye Bye Baby,USA,21,2,1200.34,17/02/2023,Mall of Istanbul,Fantastic
1191967,Double Your Savings,USA,63,5,203.3,8/8/2022,Kanyon,Colony
1304567,Big Time Savings,USA,30,2,23.46,8/3/2023,Forum Istanbul,Sphinx
1232809,Best Savings,USA,66,5,3000.85,2/10/2021,Metrocity,Sphinx
1157441,Price Smashers,USA,23,4,20.92,22/12/2021,Mall of Istanbul,Sphinx
1591015,Weekend Markdown,USA,69,1,300.08,12/9/2021,Metrocity,Sphinx
1219334,Savings Galore,USA,45,4,2400.68,23/03/2022,Kanyon,Fantastic
1162719,Shelf Clearing Days,USA,53,5,1500.4,11/12/2021,Emaar Square Mall,Great
1237375,Weekend Markdown,USA,50,1,15.15,29/12/2022,Istinye Park,Modell
1289611,Weekend Markdown,USA,45,3,900.24,8/3/2023,Cevahir AVM,Great
1217650,Price Smashers,USA,47,3,15.69,10/2/2021,Forum Istanbul,Colony
1214129,Big Time Savings,USA,36,1,300.08,10/5/2021,Metrocity,Fantastic
1300799,Super Savers,USA,61,3,15.69,6/3/2022,Metropol AVM,Sphinx
1163771,Big Time Savings,USA,46,4,143.36,29/03/2021,Mall of Istanbul,Fantastic
1252528,Sales Galore,USA,47,5,5250,4/10/2022,Cevahir AVM,Sphinx
1147387,Best Savings,USA,38,5,1500.4,4/11/2021,Mall of Istanbul,Fantastic
1186255,Double Down Sale,USA,41,1,300.08,8/11/2022,Kanyon,Sphinx
1308341,Dimes Off,USA,29,4,1200.32,17/05/2021,Istinye Park,Fantastic
1177664,Super Savers,USA,58,3,121.98,16/06/2022,Kanyon,Modell
1278519,Two Day Sale,USA,69,3,3150,24/09/2022,Cevahir AVM,Modell
1160636,Dimes Off,USA,53,4,162.64,4/4/2022,Metropol AVM,Colony
1306136,Unbeatable Price Savers,USA,26,1,5.23,18/10/2022,Metrocity,Fantastic
1240224,Best Savings,USA,53,1,5.23,16/10/2021,Mall of Istanbul,Sphinx
1227030,Pick Your Savings,USA,63,4,1200.32,17/05/2021,Istinye Park,Fantastic
1258204,Two Day Sale,USA,54,1,300.08,3/2/2023,Emaar Square Mall,Modell
1231070,Price Slashers,USA,54,5,1500.4,15/11/2022,Forum Istanbul,Modell
1434983,Weekend Markdown,USA,45,2,23.46,29/07/2021,Istinye Park,Fantastic
1326925,Super Duper Savers,USA,62,4,143.36,17/07/2021,Kanyon,Modell
1183840,Big Time Savings,USA,18,1,300.08,8/3/2022,Viaport Outlet,Colony
1533184,Super Savers,USA,44,5,3000.85,22/09/2022,Zorlu Center,Modell
1735039,Two for One,USA,50,1,300.08,1/8/2022,Metropol AVM,Great
1319997,Dollar Cutters,USA,31,5,1500.4,3/4/2021,Istinye Park,Fantastic
1228150,Go For It,USA,62,5,1500.4,21/11/2021,Zorlu Center,Colony
1215373,Go For It,USA,20,5,1500.4,17/09/2021,Kanyon,Great
1275695,Two for One,USA,65,5,75.75,9/8/2022,Mall of Istanbul,Modell
1107255,Savings Galore,USA,63,1,11.73,8/9/2021,Metrocity,Modell
1301538,Sales Days,USA,57,4,20.92,8/10/2021,Mall of Istanbul,Sphinx
1119469,Super Savers,USA,59,1,300.08,3/3/2021,Metropol AVM,Sphinx
1678313,Go For It,USA,44,4,1200.32,26/12/2021,Zorlu Center,Sphinx
1264491,Dollar Cutters,USA,63,5,203.3,13/02/2023,Metropol AVM,Colony
1177957,Big Time Discounts,USA,65,4,1200.32,4/7/2021,Cevahir AVM,Sphinx
1188384,Big Promo,USA,68,1,300.08,26/01/2021,Istinye Park,Sphinx
1527111,Super Duper Savers,USA,21,2,10.46,5/10/2022,Metropol AVM,Modell
1152252,Sales Days,USA,33,5,75.75,5/4/2021,Mall of Istanbul,Modell
1131076,Two for One,USA,23,2,23.46,27/03/2021,Metrocity,Modell
1151031,Wallet Savers,USA,49,5,58.65,21/11/2022,Mall of Istanbul,Great
1638444,Green Light Days,USA,57,2,1200.34,21/02/2022,Metropol AVM,Fantastic
1884439,Dollar Cutters,USA,54,4,143.36,22/08/2022,Kanyon,Great
1381853,Wallet Savers,USA,41,3,121.98,6/12/2022,Emaar Square Mall,Modell
1104404,Green Light Days,USA,21,3,1800.51,25/03/2021,Kanyon,Great
1926542,Price Winners,USA,45,1,35.84,5/3/2021,Kanyon,Great
1263473,Big Time Discounts,USA,58,3,1800.51,2/8/2021,Kanyon,Colony
1177317,Wallet Savers,USA,53,4,20.92,16/04/2021,Mall of Istanbul,Great
1941223,Super Duper Savers,USA,53,5,1500.4,3/2/2023,Emaar Square Mall,Sphinx
1323436,Green Light Days,USA,39,5,26.15,6/5/2022,Kanyon,Colony
1245250,Super Duper Savers,USA,21,1,600.17,5/2/2022,Mall of Istanbul,Modell
1589196,Green Light Days,USA,51,1,35.84,1/12/2022,Mall of Istanbul,Colony
1241028,Sales Days,USA,50,2,600.16,16/12/2021,Emaar Square Mall,Great
1846943,Two for One,USA,50,4,162.64,6/1/2023,Mall of Istanbul,Fantastic
1131492,Green Light Days,USA,61,3,15.69,8/12/2021,Kanyon,Colony
1252340,Two for One,USA,44,5,26.15,23/02/2021,Mall of Istanbul,Fantastic
1571614,One Day Sale,USA,31,4,46.92,7/1/2022,Istinye Park,Colony
1269945,Double Down Sale,USA,64,1,5.23,14/02/2022,Kanyon,Great
1293115,Savings Galore,USA,50,2,600.16,20/05/2022,Viaport Outlet,Colony
1180632,Two for One,USA,45,1,300.08,15/10/2021,Istinye Park,Modell
1946433,Super Duper Savers,USA,29,4,4200,2/2/2023,Kanyon,Fantastic
1557864,Price Winners,USA,33,1,300.08,9/11/2021,Mall of Istanbul,Colony
1721903,Super Duper Savers,USA,29,2,10.46,9/1/2023,Mall of Istanbul,Fantastic
1995914,Super Savers,USA,65,3,3150,22/11/2021,Metrocity,Sphinx
1423124,Savings Galore,USA,66,1,300.08,7/1/2023,Metrocity,Sphinx
1318626,Savings Galore,USA,54,3,121.98,23/09/2022,Istinye Park,Fantastic
1284431,Green Light Days,USA,44,4,4200,24/06/2022,Metropol AVM,Sphinx
1334469,Big Promo,USA,46,5,179.2,4/7/2021,Kanyon,Sphinx
1568785,Big Time Discounts,USA,37,5,26.15,23/08/2021,Metropol AVM,Great
1307376,Price Destroyers,USA,22,5,26.15,11/8/2022,Metrocity,Colony
1136509,Price Destroyers,USA,55,4,162.64,2/8/2021,Mall of Istanbul,Great
1194798,Two for One,USA,41,2,2100,7/7/2022,Mall of Istanbul,Colony
1236520,Savings Galore,USA,42,3,107.52,13/02/2022,Viaport Outlet,Great
1295482,Price Winners,USA,24,3,1800.51,17/10/2022,Zorlu Center,Colony
1472275,Super Savers,USA,43,4,162.64,14/11/2022,Metrocity,Colony
1301404,Two for One,USA,40,3,900.24,24/03/2021,Cevahir AVM,Great
1100487,Big Time Discounts,USA,22,4,162.64,19/02/2021,Kanyon,Colony
1206026,Two for One,USA,27,1,15.15,12/11/2022,Forum Istanbul,Colony
1332620,Price Destroyers,USA,68,2,81.32,13/04/2021,Mall of Istanbul,Sphinx
1434161,Wallet Savers,USA,48,2,600.16,3/5/2021,Metropol AVM,Sphinx
1166306,Save-It Sale,USA,56,3,900.24,24/04/2022,Viaport Outlet,Colony
1207389,Weekend Markdown,USA,25,3,900.24,17/12/2022,Kanyon,Modell
1237018,Bye Bye Baby,USA,30,4,20.92,19/11/2022,Mall of Istanbul,Modell
1246114,Bye Bye Baby,USA,49,5,179.2,22/09/2022,Metropol AVM,Great
1216889,You Save Days,USA,57,2,600.16,16/03/2022,Mall of Istanbul,Modell
1137065,Weekend Markdown,USA,46,4,20.92,1/1/2022,Mall of Istanbul,Colony
1284262,Price Destroyers,USA,29,3,15.69,23/07/2021,Kanyon,Great
1154122,Shelf Emptiers,USA,69,1,40.66,22/12/2021,Metrocity,Sphinx
1950429,You Save Days,USA,42,2,81.32,9/3/2022,Kanyon,Colony
1499170,Best Savings,USA,38,1,35.84,20/02/2022,Kanyon,Great
1253083,Bye Bye Baby,USA,46,2,600.16,14/11/2021,Metrocity,Great
1508173,Dollar Cutters,USA,31,3,121.98,23/01/2022,Metropol AVM,Colony
1763131,You Save Days,USA,26,5,1500.4,16/01/2021,Mall of Istanbul,Great
1149766,Pick Your Savings,USA,48,3,121.98,2/4/2022,Mall of Istanbul,Fantastic
1702817,Save-It Sale,USA,30,5,75.75,16/10/2022,Kanyon,Modell
1208491,Weekend Markdown,USA,56,1,300.08,18/01/2023,Kanyon,Colony
1337030,Two for One,USA,65,2,10.46,27/09/2022,Metrocity,Fantastic
1312041,Super Savers,USA,53,2,600.16,31/01/2022,Mall of Istanbul,Fantastic
1150629,High Roller Savings,USA,43,3,900.24,10/12/2022,Kanyon,Fantastic
1197620,Weekend Markdown,USA,26,2,10.46,8/4/2022,Metrocity,Great
1730771,High Roller Savings,USA,23,5,1500.4,5/8/2022,Metrocity,Great
1873382,Price Savers,USA,54,4,2400.68,7/1/2023,Metrocity,Great
1637675,Two for One,USA,56,4,1200.32,28/06/2021,Kanyon,Sphinx
1153278,Price Destroyers,USA,37,2,71.68,4/6/2022,Mall of Istanbul,Fantastic
1842493,Save-It Sale,USA,48,3,900.24,25/07/2021,Mall of Istanbul,Modell
1156991,Save-It Sale,USA,56,2,10.46,14/02/2021,Emaar Square Mall,Fantastic
1722730,Price Winners,USA,58,2,23.46,28/07/2022,Kanyon,Great
1299533,Price Destroyers,USA,40,3,15.69,9/9/2022,Kanyon,Great
1187160,Price Destroyers,USA,38,5,3000.85,19/03/2022,Kanyon,Modell
1101832,High Roller Savings,USA,40,3,121.98,25/12/2022,Kanyon,Fantastic
1943403,High Roller Savings,USA,64,1,35.84,20/09/2022,Mall of Istanbul,Great
1454983,Price Savers,USA,28,5,58.65,12/4/2022,Mall of Istanbul,Colony
1338302,Pick Your Savings,USA,49,4,162.64,3/10/2021,Viaport Outlet,Colony
1328822,Dollar Cutters,USA,51,3,15.69,13/06/2022,Metrocity,Sphinx
1168181,Super Savers,USA,22,3,900.24,1/7/2021,Metrocity,Great
1108543,Dollar Days,USA,67,5,1500.4,8/7/2022,Viaport Outlet,Modell
1120615,Savings Galore,USA,22,2,71.68,2/2/2022,Istinye Park,Fantastic
1248840,Save-It Sale,USA,26,3,900.24,10/11/2022,Mall of Istanbul,Modell
1283774,Price Winners,USA,42,1,35.84,1/1/2023,Istinye Park,Great
1212305,Bye Bye Baby,USA,45,1,15.15,6/11/2021,Emaar Square Mall,Modell
1111228,You Save Days,USA,43,1,300.08,9/4/2021,Kanyon,Colony
1230558,Weekend Markdown,USA,35,2,81.32,31/07/2021,Kanyon,Fantastic
1130124,High Roller Savings,USA,49,3,900.24,15/08/2022,Viaport Outlet,Sphinx
1221797,Double Down Sale,USA,49,3,15.69,24/08/2021,Metrocity,Colony
1154490,Price Winners,USA,33,5,1500.4,24/01/2022,Mall of Istanbul,Great
1159376,Best Savings,USA,65,2,10.46,14/06/2022,Metropol AVM,Great
1214545,Shelf Emptiers,USA,40,4,46.92,5/12/2021,Metropol AVM,Fantastic
1213589,Big Time Discounts,USA,68,2,2100,12/10/2021,Viaport Outlet,Great
1101148,Super Savers,USA,26,4,162.64,21/04/2022,Cevahir AVM,Colony
1186663,One Day Sale,USA,38,1,35.84,24/06/2021,Kanyon,Great
1291062,Two for One,USA,56,4,162.64,5/3/2023,Kanyon,Colony
1103389,Price Savers,USA,19,1,40.66,9/5/2021,Kanyon,Modell
1140596,Price Cutters,USA,18,2,81.32,11/9/2021,Metrocity,Modell
1115322,Best Savings,USA,55,1,5.23,1/10/2021,Forum Istanbul,Fantastic
1273800,Shelf Clearing Days,USA,53,2,81.32,1/8/2021,Mall of Istanbul,Fantastic
1384332,Shelf Emptiers,USA,69,1,40.66,4/9/2021,Metrocity,Modell
1268628,Save-It Sale,USA,27,3,121.98,21/05/2021,Mall of Istanbul,Great
1146305,Mystery Sale,USA,36,2,10.46,11/7/2022,Kanyon,Fantastic
1648743,High Roller Savings,USA,61,5,3000.85,2/1/2023,Mall of Istanbul,Modell
1148083,Price Cutters,USA,43,5,203.3,29/06/2021,Istinye Park,Modell
1733806,Double Down Sale,USA,51,4,20.92,21/03/2021,Metropol AVM,Colony
1214007,Two for One,USA,38,4,143.36,25/03/2022,Metrocity,Sphinx
1480974,Shelf Emptiers,USA,34,2,10.46,10/5/2021,Mall of Istanbul,Fantastic
1126095,High Roller Savings,USA,23,5,26.15,24/03/2022,Metropol AVM,Sphinx
1100033,Price Savers,USA,56,4,20.92,19/10/2021,Zorlu Center,Great
1265860,Two Day Sale,USA,60,4,20.92,15/03/2022,Mall of Istanbul,Sphinx
1512570,Shelf Clearing Days,USA,59,4,46.92,24/11/2022,Metrocity,Modell
1118757,Shelf Clearing Days,USA,43,1,300.08,21/07/2022,Kanyon,Colony
1313516,One Day Sale,USA,55,4,60.6,29/03/2021,Metrocity,Fantastic
1223795,Two for One,USA,40,3,900.24,26/12/2022,Metrocity,Colony
1254341,One Day Sale,USA,43,2,10.46,21/01/2023,Metropol AVM,Colony
1273435,Shelf Emptiers,USA,59,4,20.92,6/11/2021,Emaar Square Mall,Colony
1127616,High Roller Savings,USA,24,5,75.75,12/12/2021,Kanyon,Fantastic
1893043,Sales Galore,USA,63,5,1500.4,11/11/2022,Kanyon,Colony
1295712,High Roller Savings,USA,31,2,10.46,25/06/2022,Mall of Istanbul,Sphinx
1162565,Two for One,USA,69,2,600.16,4/7/2022,Istinye Park,Sphinx
1300520,Shelf Emptiers,USA,36,3,45.45,2/2/2023,Metrocity,Sphinx
1149473,You Save Days,USA,54,3,900.24,30/01/2021,Kanyon,Modell
1936118,Two Day Sale,USA,22,3,15.69,19/02/2023,Istinye Park,Colony
1242648,Two Day Sale,USA,39,1,5.23,22/06/2022,Metrocity,Fantastic
1725938,Two Day Sale,USA,26,3,121.98,16/10/2022,Metropol AVM,Colony
1299480,Save-It Sale,USA,44,2,1200.34,9/12/2022,Metrocity,Modell
1134272,Save-It Sale,USA,35,1,35.84,1/12/2022,Metropol AVM,Colony
1128518,Sales Galore,USA,66,1,600.17,6/9/2021,Mall of Istanbul,Modell
1293208,Sales Galore,USA,61,1,600.17,7/2/2022,Mall of Istanbul,Fantastic
1332003,Two Day Sale,USA,30,2,81.32,16/12/2021,Cevahir AVM,Great
1251779,Price Cutters,USA,55,5,179.2,12/3/2022,Zorlu Center,Colony
1334155,Fantastic Discounts,USA,22,3,45.45,15/12/2022,Viaport Outlet,Sphinx
1724379,High Roller Savings,USA,51,1,300.08,26/12/2021,Metropol AVM,Great
1843249,Shelf Emptiers,USA,53,4,162.64,4/1/2021,Kanyon,Fantastic
1292746,Price Savers,USA,54,5,1500.4,27/04/2022,Viaport Outlet,Colony
1230701,High Roller Savings,USA,34,2,600.16,19/02/2023,Emaar Square Mall,Modell
1230983,Big Promo,USA,49,1,300.08,2/3/2023,Kanyon,Sphinx
1313187,Two Day Sale,USA,41,4,46.92,28/01/2021,Kanyon,Great
1206607,Two for One,USA,34,1,300.08,19/06/2021,Kanyon,Modell
1323928,Save-It Sale,USA,59,3,121.98,16/07/2021,Cevahir AVM,Fantastic
1374693,Two Day Sale,USA,20,2,10.46,3/11/2021,Istinye Park,Colony
1318521,Shelf Clearing Days,USA,23,5,1500.4,16/11/2021,Mall of Istanbul,Modell
1222827,Two Day Sale,USA,25,3,900.24,27/11/2022,Mall of Istanbul,Fantastic
1649554,Two Day Sale,USA,63,3,107.52,2/8/2021,Kanyon,Colony
1111055,Big Promo,USA,68,1,1050,26/08/2022,Mall of Istanbul,Colony
1570709,Price Cutters,USA,58,1,600.17,8/9/2021,Cevahir AVM,Sphinx
1251307,Double Down Sale,USA,58,1,600.17,1/1/2022,Mall of Istanbul,Sphinx
1117277,Price Cutters,USA,47,1,300.08,11/1/2023,Istinye Park,Great
1240824,High Roller Savings,USA,22,5,1500.4,28/08/2021,Mall of Istanbul,Great
1135134,Price Savers,USA,51,1,40.66,1/3/2021,Metrocity,Fantastic
1222401,Big Time Savings,USA,56,5,26.15,22/05/2021,Viaport Outlet,Great
1263185,High Roller Savings,USA,33,5,1500.4,9/3/2021,Kanyon,Fantastic
1311849,Big Time Discounts,USA,27,5,5250,21/04/2021,Cevahir AVM,Fantastic
1137332,Go For It,USA,50,4,2400.68,3/5/2021,Istinye Park,Modell
1319596,Big Time Discounts,USA,49,1,1050,13/01/2022,Istinye Park,Fantastic
1632642,Price Slashers,USA,52,5,58.65,12/3/2022,Mall of Istanbul,Great
1127930,Green Light Days,USA,54,1,300.08,15/11/2022,Kanyon,Fantastic
1258931,Green Light Days,USA,19,3,121.98,20/10/2021,Emaar Square Mall,Great
1230411,Money Savers,USA,49,5,203.3,30/09/2021,Mall of Istanbul,Great
1136610,Saving Days,USA,44,4,162.64,31/01/2021,Mall of Istanbul,Modell
1234673,Big Time Discounts,USA,69,4,20.92,8/7/2021,Metropol AVM,Sphinx
1138615,Price Slashers,USA,41,5,1500.4,7/10/2021,Kanyon,Sphinx
1116541,Price Destroyers,USA,25,2,71.68,9/7/2021,Viaport Outlet,Sphinx
1332971,You Save Days,USA,51,4,2400.68,13/01/2021,Istinye Park,Sphinx
1786653,Saving Days,USA,53,1,600.17,20/07/2022,Mall of Istanbul,Great
1115338,Free For All,USA,20,3,900.24,1/9/2021,Emaar Square Mall,Colony
1201131,Unbeatable Price Savers,USA,62,1,300.08,25/10/2022,Cevahir AVM,Sphinx
1328046,Big Time Discounts,USA,30,3,121.98,17/06/2022,Mall of Istanbul,Colony
1153790,Go For It,USA,47,1,40.66,9/5/2021,Viaport Outlet,Sphinx
1251311,Saving Days,USA,40,4,2400.68,29/04/2022,Emaar Square Mall,Fantastic
1326582,Weekend Markdown,USA,35,3,900.24,9/11/2021,Metrocity,Colony
1474661,Saving Days,USA,41,5,203.3,8/10/2021,Mall of Istanbul,Fantastic
1160638,Money Savers,USA,48,2,600.16,29/05/2022,Kanyon,Modell
1437948,Green Light Days,USA,26,5,26.15,22/08/2022,Metrocity,Great
1282321,Green Light Days,USA,27,1,5.23,16/11/2022,Kanyon,Great
1707747,Unbeatable Price Savers,USA,26,5,58.65,17/08/2022,Kanyon,Fantastic
1158486,Go For It,USA,65,3,15.69,10/2/2023,Istinye Park,Colony
1224933,Saving Days,USA,25,2,81.32,20/01/2021,Kanyon,Fantastic
1164873,Go For It,USA,19,4,60.6,19/05/2022,Metrocity,Fantastic
1325555,Free For All,USA,21,4,4200,30/01/2023,Metrocity,Modell
1325396,Go For It,USA,61,5,26.15,25/02/2021,Istinye Park,Sphinx
1280155,Saving Days,USA,65,5,179.2,18/12/2022,Mall of Istanbul,Sphinx
1156562,Big Time Discounts,USA,23,4,162.64,16/07/2022,Metrocity,Sphinx
1332361,Green Light Days,USA,42,3,900.24,18/01/2022,Kanyon,Sphinx
1317628,Free For All,USA,33,3,15.69,11/9/2021,Mall of Istanbul,Sphinx
1907952,Free For All,USA,54,2,600.16,7/8/2022,Metropol AVM,Colony
1281621,Saving Days,USA,67,4,20.92,31/01/2021,Kanyon,Fantastic
1289841,Green Light Days,USA,41,1,5.23,15/07/2021,Cevahir AVM,Sphinx
1335087,Free For All,USA,57,5,75.75,16/10/2021,Kanyon,Great
1239889,Money Savers,USA,35,1,300.08,29/03/2021,Mall of Istanbul,Modell
1742907,Price Savers,USA,62,1,300.08,22/09/2021,Metropol AVM,Colony
1271714,Price Savers,USA,26,1,35.84,20/03/2021,Emaar Square Mall,Fantastic
1457421,Super Wallet Savers,USA,48,4,162.64,28/08/2022,Kanyon,Great
1246390,Green Light Days,USA,57,4,1200.32,3/6/2022,Metropol AVM,Modell
1179338,Wallet Savers,USA,53,2,1200.34,27/03/2021,Istinye Park,Modell
1254528,Free For All,USA,58,4,162.64,4/11/2021,Mall of Istanbul,Fantastic
1299925,Price Savers,USA,32,2,600.16,11/8/2021,Mall of Istanbul,Modell
1321373,Price Savers,USA,23,5,26.15,5/8/2022,Zorlu Center,Fantastic
1966684,Wallet Savers,USA,49,4,143.36,2/10/2022,Mall of Istanbul,Colony
1726807,Weekend Markdown,USA,26,4,1200.32,30/12/2022,Viaport Outlet,Fantastic
1333100,Super Wallet Savers,USA,62,5,1500.4,5/1/2022,Mall of Istanbul,Great
1207643,Green Light Days,USA,30,1,35.84,28/02/2022,Mall of Istanbul,Modell
1647207,Weekend Markdown,USA,28,2,600.16,10/11/2022,Kanyon,Modell
1330964,Weekend Markdown,USA,65,2,1200.34,29/11/2022,Metropol AVM,Great
1237324,Go For It,USA,56,1,35.84,21/08/2021,Forum Istanbul,Fantastic
1269825,Saving Days,USA,40,3,15.69,29/06/2021,Mall of Istanbul,Fantastic
1305024,Wallet Savers,USA,55,4,1200.32,7/7/2021,Kanyon,Great
1223568,Sale Winners,USA,61,2,71.68,27/08/2022,Istinye Park,Fantastic
1194268,Saving Days,USA,35,5,58.65,26/02/2023,Metropol AVM,Fantastic
1155448,Double Your Savings,USA,37,1,600.17,27/12/2021,Mall of Istanbul,Modell
1205336,Wallet Savers,USA,32,1,40.66,1/2/2023,Istinye Park,Sphinx
1171351,Big Promo,USA,68,1,11.73,10/2/2022,Kanyon,Colony
1249223,Tip Top Savings,USA,44,2,600.16,31/01/2021,Mall of Istanbul,Sphinx
1258001,Go For It,USA,61,4,162.64,25/11/2021,Kanyon,Great
1231029,Unbeatable Price Savers,USA,38,4,1200.32,18/01/2023,Istinye Park,Colony
1163202,Unbeatable Price Savers,USA,66,3,900.24,15/03/2021,Mall of Istanbul,Great
1169427,One Day Sale,USA,53,5,1500.4,3/12/2022,Forum Istanbul,Great
1737161,Fantastic Discounts,USA,21,4,20.92,24/04/2022,Mall of Istanbul,Fantastic
1225327,Sales Galore,USA,61,2,81.32,19/08/2022,Cevahir AVM,Colony
1159355,Sale Winners,USA,32,4,20.92,28/11/2021,Metropol AVM,Great
1280408,Three for One,Mexico,46,1,300.08,14/06/2021,Viaport Outlet,Sphinx
1323785,Three for One,Mexico,25,2,71.68,8/1/2021,Kanyon,Modell
1257286,Three for One,Mexico,49,1,40.66,12/5/2021,Mall of Istanbul,Modell
1331405,Best Savings,Mexico,26,3,900.24,2/11/2022,Kanyon,Fantastic
1306957,Go For It,Mexico,40,2,600.16,17/09/2022,Cevahir AVM,Sphinx
1147079,Price Savers,Mexico,20,4,1200.32,1/5/2022,Metropol AVM,Modell
